SalesOrderID;RevisionNumber;OrderDate;DueDate;ShipDate;Status;OnlineOrderFlag;SalesOrderNumber;PurchaseOrderNumber;AccountNumber;CustomerID;SalesPersonID;TerritoryID;BillToAddressID;ShipToAddressID;ShipMethodID;CreditCardID;CreditCardApprovalCode;CurrencyRateID;SubTotal;TaxAmt;Freight;TotalDue;Comment;rowguid;ModifiedDate
73307;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73307;;10-4030-015532;15532;;4;20574;20574;1;13852;336271Vi71812;;806.76;64.5408;20.169;891.4698;;8E4B8E2E-78D2-4535-82E0-09573F2251D1;26.05.2014 00:00
73308;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73308;;10-4030-013712;13712;;1;24553;24553;1;15396;736924Vi79509;;2322.28;185.7824;58.057;2566.1194;;0745E0BE-D660-49CF-B900-925261160F77;26.05.2014 00:00
73309;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73309;;10-4030-012214;12214;;10;29063;29063;1;10712;537822Vi55298;12299;2422.54;193.8032;60.5635;2676.9067;;1FDA019D-EFAC-4F61-ADE4-8BFA39DCAD88;26.05.2014 00:00
73310;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73310;;10-4030-022926;22926;;9;29602;29602;1;;;12294;1754.98;140.3984;43.8745;1939.2529;;1B9F7F4F-C216-4919-82B1-1B214298CB94;26.05.2014 00:00
73311;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73311;;10-4030-018766;18766;;9;25774;25774;1;12945;239124Vi66953;12294;1174.48;93.9584;29.362;1297.8004;;0A22BCDB-6457-448C-A8F0-0107152A25B6;26.05.2014 00:00
73312;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73312;;10-4030-018464;18464;;9;12337;12337;1;2129;839156Vi11106;12294;1120.49;89.6392;28.0123;1238.1415;;00F50C3F-115F-4863-8FCB-D7713433CC3F;26.05.2014 00:00
73313;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73313;;10-4030-011929;11929;;9;16666;16666;1;2685;1239566Vi13953;12294;784.47;62.7576;19.6118;866.8394;;6D0D6B3F-6884-433C-81D9-0B67255CC1F8;26.05.2014 00:00
73314;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73314;;10-4030-028666;28666;;1;27677;27677;1;9509;1239665Vi49027;;1243.84;99.5072;31.096;1374.4432;;EFFEF675-4B68-4FFD-96C4-01116F6B223E;26.05.2014 00:00
73315;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73315;;10-4030-026644;26644;;1;19518;19518;1;6092;739833Vi31689;;756.33;60.5064;18.9083;835.7447;;E13DE704-6FE8-422A-9E92-C725157A0D24;26.05.2014 00:00
73316;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73316;;10-4030-026283;26283;;4;22604;22604;1;1599;239987Vi8188;;1299.83;103.9864;32.4958;1436.3122;;7D31D9F4-78BC-44E5-8A82-2314DDDCF748;26.05.2014 00:00
73317;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73317;;10-4030-026286;26286;;4;25212;25212;1;377;339989Vi1880;;1259.07;100.7256;31.4768;1391.2724;;163EE158-475E-4150-B23D-93ED4498B0EE;26.05.2014 00:00
73318;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73318;;10-4030-024326;24326;;1;14286;14286;1;17946;440649Vi93080;;556.26;44.5008;13.9065;614.6673;;1C31F8EA-2858-4055-AD1C-6348A0268F52;26.05.2014 00:00
73319;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73319;;10-4030-024328;24328;;4;16383;16383;1;7251;1240654Vi37635;;574.98;45.9984;14.3745;635.3529;;CCD47BC4-A4E9-4BA0-8878-1143C8DE96BC;26.05.2014 00:00
73320;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73320;;10-4030-021932;21932;;4;14238;14238;1;16140;541219Vi83496;;1158.46;92.6768;28.9615;1280.0983;;11B7152B-9B53-4489-BFB1-1286AE964C16;26.05.2014 00:00
73321;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73321;;10-4030-021293;21293;;4;21510;21510;1;8807;341548Vi45450;;1763.97;141.1176;44.0993;1949.1869;;A79F563A-20D5-48C5-AF14-D9663C2742F0;26.05.2014 00:00
73322;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73322;;10-4030-022608;22608;;10;20021;20021;1;2558;541889Vi13336;12299;1744.97;139.5976;43.6243;1928.1919;;A8F844FB-809A-43A4-81C3-D94D2863B6A9;26.05.2014 00:00
73323;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73323;;10-4030-019292;19292;;7;15601;15601;1;9086;1241911Vi46882;;1735.98;138.8784;43.3995;1918.2579;;4454E12C-27FF-4803-80EA-9B1122700BE3;26.05.2014 00:00
73324;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73324;;10-4030-025603;25603;;10;21259;21259;1;11203;542287Vi57801;12299;1169.46;93.5568;29.2365;1292.2533;;C2A6F2A3-CBA9-4BB2-B5B5-8C75C5136621;26.05.2014 00:00
73325;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73325;;10-4030-025604;25604;;10;25816;25816;1;10834;442291Vi55892;12299;1174.48;93.9584;29.362;1297.8004;;C57B87D1-42EF-4FD2-A90D-4A018E1F92A4;26.05.2014 00:00
73326;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73326;;10-4030-020926;20926;;7;27152;27152;1;10032;1042324Vi51644;;1120.49;89.6392;28.0123;1238.1415;;635A5E1B-013F-4AE4-ACE9-9541633B9A7A;26.05.2014 00:00
73327;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73327;;10-4030-025596;25596;;8;15217;15217;1;19010;542738Vi98766;;539.99;43.1992;13.4998;596.689;;CFDE5D00-3AAC-452F-9D63-8BBFA9C33336;26.05.2014 00:00
73328;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73328;;10-4030-027817;27817;;10;26768;26768;1;17134;1042740Vi88962;12299;563.77;45.1016;14.0943;622.9659;;ADFBFCD2-DB10-48CD-867D-A312AF13CBA9;26.05.2014 00:00
73329;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73329;;10-4030-025597;25597;;8;26432;26432;1;6590;742741Vi34275;;539.99;43.1992;13.4998;596.689;;F5D12144-D9E1-4CD5-9656-937D1D215388;26.05.2014 00:00
73330;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73330;;10-4030-025571;25571;;8;13605;13605;1;4420;642792Vi23237;;588.96;47.1168;14.724;650.8008;;D42840AD-88AD-4254-9B61-DA429AE1875D;26.05.2014 00:00
73331;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73331;;10-4030-012239;12239;;10;15675;15675;1;11055;1142969Vi57032;12299;2428.05;194.244;60.7013;2682.9953;;B59F020F-8C73-4A3D-8022-03FD9E0D02B3;26.05.2014 00:00
73332;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73332;;10-4030-012216;12216;;10;19809;19809;1;6547;642993Vi34021;12299;2452.04;196.1632;61.301;2709.5042;;55E6FD42-B0D9-4BA8-BA1F-6174EB0A2E24;26.05.2014 00:00
73333;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73333;;10-4030-014345;14345;;9;19782;19782;1;9135;343213Vi47171;12294;742.35;59.388;18.5588;820.2968;;77E4BF7D-1705-4F44-9E7C-23DF394616A6;26.05.2014 00:00
73334;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73334;;10-4030-027872;27872;;9;17252;17252;1;2393;943285Vi12460;12294;2393.06;191.4448;59.8265;2644.3313;;FB095515-011A-40A1-9A03-7B613E60053C;26.05.2014 00:00
73335;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73335;;10-4030-013964;13964;;9;20490;20490;1;15809;1243288Vi81717;12294;2393.06;191.4448;59.8265;2644.3313;;966AC0C4-93BE-4DF5-8586-9841B67E5A7A;26.05.2014 00:00
73336;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73336;;10-4030-013118;13118;;9;11858;11858;1;8928;543370Vi46017;12294;1249.84;99.9872;31.246;1381.0732;;96ACE400-586E-447D-A642-A8137D6317A4;26.05.2014 00:00
73337;8;19.05.2014 00:00;31.05.2014 00:00;26.05.2014 00:00;5;WAHR;SO73337;;10-4030-013632;13632;;9;15218;15218;1;17626;1243636Vi91474;12294;2447.05;195.764;61.1763;2703.9903;;8F832B03-EC78-4628-82BF-8598D2397454;26.05.2014 00:00
73338;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73338;;10-4030-014032;14032;;9;19959;19959;1;16974;916343Vi88061;12305;2419.06;193.5248;60.4765;2673.0613;;91FEF84F-C4CF-42E3-80CD-A4B4E11691AE;27.05.2014 00:00
73339;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73339;;10-4030-016167;16167;;9;13955;13955;1;16875;917425Vi87491;12305;69.97;5.5976;1.7493;77.3169;;35514281-F8F1-46B6-A7A5-F7937A7E6FDE;27.05.2014 00:00
73340;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73340;;10-4030-014684;14684;;9;15419;15419;1;5979;417640Vi31120;12305;31.27;2.5016;0.7818;34.5534;;BB7BDF38-689F-4E33-8FB3-5D2FC0094AB4;27.05.2014 00:00
73341;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73341;;10-4030-020222;20222;;9;17766;17766;1;8090;717786Vi41929;12305;60.47;4.8376;1.5118;66.8194;;9793A0E7-1FD5-41C6-AE01-7D3024B037DE;27.05.2014 00:00
73342;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73342;;10-4030-027595;27595;;9;11465;11465;1;6359;218084Vi33015;12305;64.47;5.1576;1.6118;71.2394;;7F3E377E-8B3C-415B-AF5E-07D86EDA1F6D;27.05.2014 00:00
73343;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73343;;10-4030-024245;24245;;9;21781;21781;1;7047;1218444Vi36599;12305;17.27;1.3816;0.4318;19.0834;;7B7AF744-9F63-4D8F-8F3C-7E4DF4F57DF4;27.05.2014 00:00
73344;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73344;;10-4030-017292;17292;;9;25163;25163;1;11263;718954Vi58083;12305;53.99;4.3192;1.3498;59.659;;24C33C72-7A85-4013-BAC3-E4966407ADBF;27.05.2014 00:00
73345;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73345;;10-4030-013623;13623;;9;26235;26235;1;14907;919024Vi77237;12305;54.99;4.3992;1.3748;60.764;;53E978FA-6E9C-45D3-AA22-06F65B673F35;27.05.2014 00:00
73346;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73346;;10-4030-011966;11966;;9;21962;21962;1;10130;219254Vi52224;12305;24.49;1.9592;0.6123;27.0615;;94F76BCE-6D15-4DAF-A73D-30A3EBB5D44C;27.05.2014 00:00
73347;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73347;;10-4030-013504;13504;;7;15115;15115;1;6956;619986Vi36187;;2344.96;187.5968;58.624;2591.1808;;463FEA11-8643-4CC8-BD88-A4EFF4D8AAEB;27.05.2014 00:00
73348;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73348;;10-4030-023603;23603;;7;28459;28459;1;8914;520010Vi45958;;2372.95;189.836;59.3238;2622.1098;;3E301DD9-02AA-4F96-AEFC-8542595F0181;27.05.2014 00:00
73349;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73349;;10-4030-015619;15619;;10;16976;16976;1;7230;520016Vi37519;12310;2329.98;186.3984;58.2495;2574.6279;;32590D2D-9B5F-42B2-A3CA-A6E4898D11B8;27.05.2014 00:00
73350;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73350;;10-4030-021506;21506;;8;24041;24041;1;15316;520041Vi79161;;2369.96;189.5968;59.249;2618.8058;;B03BE04F-316B-47EB-92AE-B65A0CA31CAD;27.05.2014 00:00
73351;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73351;;10-4030-012841;12841;;7;12646;12646;1;6729;220055Vi35037;;2354.98;188.3984;58.8745;2602.2529;;EC2ED2C3-F6B9-4855-93DA-A5AC7E7EC01E;27.05.2014 00:00
73352;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73352;;10-4030-011276;11276;;6;24521;24521;1;1246;320792Vi6323;12307;15.23;1.2184;0.3808;16.8292;;F1BAB772-8538-4A23-8E7B-73C06D8BB174;27.05.2014 00:00
73353;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73353;;10-4030-011200;11200;;6;14444;14444;1;6169;721732Vi32050;12307;39.98;3.1984;0.9995;44.1779;;D609EEAE-A474-4A06-AAEA-9FD3F44ED1EA;27.05.2014 00:00
73354;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73354;;10-4030-025950;25950;;1;14814;14814;1;8299;321856Vi42977;;54.25;4.34;1.3563;59.9463;;18ECD81E-03B5-481D-AA03-0CAD382C404F;27.05.2014 00:00
73355;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73355;;10-4030-026593;26593;;4;14103;14103;1;5455;321978Vi28564;;27.28;2.1824;0.682;30.1444;;CC6AE717-CB17-41E0-A666-7F15C870368D;27.05.2014 00:00
73356;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73356;;10-4030-021462;21462;;4;18969;18969;1;3635;423789Vi19181;;49.97;3.9976;1.2493;55.2169;;EDD2C6F8-29DC-4A6F-9890-82B31AFA3752;27.05.2014 00:00
73357;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73357;;10-4030-019887;19887;;1;20858;20858;1;5870;423995Vi30621;;78.98;6.3184;1.9745;87.2729;;B4DFE27C-836A-4C3C-AA0A-92AAEB34683A;27.05.2014 00:00
73358;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73358;;10-4030-019668;19668;;1;11981;11981;1;9502;1024107Vi48999;;119.98;9.5984;2.9995;132.5779;;F205ED29-5AC0-48E7-AADA-F92EC024E19E;27.05.2014 00:00
73359;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73359;;10-4030-028357;28357;;6;17619;17619;1;12229;224232Vi63236;12307;133.49;10.6792;3.3373;147.5065;;E14360EC-8C2C-44C5-96A2-946FA84C521E;27.05.2014 00:00
73360;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73360;;10-4030-015546;15546;;1;15178;15178;1;515;625517Vi2677;;39.98;3.1984;0.9995;44.1779;;A50A30E5-275A-4E9E-A37F-B3707C94EF80;27.05.2014 00:00
73361;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73361;;10-4030-014638;14638;;1;13227;13227;1;8708;425776Vi44951;;26.97;2.1576;0.6743;29.8019;;057408E9-0276-4C0F-ADD0-1775DBDDC091;27.05.2014 00:00
73362;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73362;;10-4030-014437;14437;;1;26245;26245;1;1590;625921Vi8149;;21.98;1.7584;0.5495;24.2879;;7F0A7EE0-CCE1-47C7-823B-657E36321EEC;27.05.2014 00:00
73363;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73363;;10-4030-013754;13754;;1;17272;17272;1;6738;1126134Vi35064;;56.97;4.5576;1.4243;62.9519;;FA94B85E-F242-446C-A07C-E86583AF89DD;27.05.2014 00:00
73364;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73364;;10-4030-015076;15076;;8;23804;23804;1;18869;526416Vi98022;;96.46;7.7168;2.4115;106.5883;;67826549-86BA-46B8-B65C-FB9C6A31BA97;27.05.2014 00:00
73365;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73365;;10-4030-016251;16251;;10;17635;17635;1;1244;1226849Vi6303;12310;21.98;1.7584;0.5495;24.2879;;B15D5007-6327-4E4C-BEFF-E49C3F7B609A;27.05.2014 00:00
73366;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73366;;10-4030-024880;24880;;10;12044;12044;1;17531;227080Vi91041;12310;39.98;3.1984;0.9995;44.1779;;53F0DA82-55FF-419D-AD19-44EDC1312C89;27.05.2014 00:00
73367;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73367;;10-4030-021129;21129;;8;21854;21854;1;11088;927155Vi57202;;48.97;3.9176;1.2243;54.1119;;A352D75F-A77E-4E2A-8D5F-8A744D49E871;27.05.2014 00:00
73368;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73368;;10-4030-024541;24541;;10;11932;11932;1;5229;127269Vi27331;12310;37.27;2.9816;0.9318;41.1834;;60B12760-3967-40B8-8C77-90D7713A6B30;27.05.2014 00:00
73369;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73369;;10-4030-017839;17839;;10;28987;28987;1;13234;227445Vi68656;12310;29.98;2.3984;0.7495;33.1279;;35981403-EF0E-4A72-AA1A-0EE3559D1604;27.05.2014 00:00
73370;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73370;;10-4030-028884;28884;;10;23835;23835;1;11140;227974Vi57459;12310;11.94;0.9552;0.2985;13.1937;;77D34DDF-2250-4958-8AAD-90DE570270F9;27.05.2014 00:00
73371;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73371;;10-4030-023955;23955;;7;23992;23992;1;13976;728144Vi72480;;44.22;3.5376;1.1055;48.8631;;6FE91C02-B021-4564-BFF2-5843629ECD59;27.05.2014 00:00
73372;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73372;;10-4030-013586;13586;;10;27514;27514;1;9196;1228327Vi47444;12310;88.97;7.1176;2.2243;98.3119;;82FB74E9-2481-46B0-B403-FFC87791019E;27.05.2014 00:00
73373;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73373;;10-4030-027335;27335;;7;26115;26115;1;4257;228395Vi22376;;39.98;3.1984;0.9995;44.1779;;2BD5DD22-A344-46DF-9D01-FEAED94787D5;27.05.2014 00:00
73374;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73374;;10-4030-028888;28888;;7;25374;25374;1;11068;329010Vi57117;;39.98;3.1984;0.9995;44.1779;;EBC4DA36-0F7D-4FF0-B38A-3E9C2FC1B811;27.05.2014 00:00
73375;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73375;;10-4030-011652;11652;;6;15052;15052;1;279;1029171Vi1440;12307;45.24;3.6192;1.131;49.9902;;F231EFDA-AE07-4C60-B578-A4B9F34F12F3;27.05.2014 00:00
73376;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73376;;10-4030-012117;12117;;1;15367;15367;1;17734;729743Vi92006;;39.99;3.1992;0.9998;44.189;;23271674-8D76-4A97-BA95-D14D6F4EE174;27.05.2014 00:00
73377;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73377;;10-4030-016230;16230;;4;28168;28168;1;2846;1236034Vi14811;;618.98;49.5184;15.4745;683.9729;;7C823799-E948-4468-9145-339243CD168E;27.05.2014 00:00
73378;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73378;;10-4030-018782;18782;;4;24503;24503;1;8275;1136203Vi42875;;2397.91;191.8328;59.9478;2649.6906;;97B2953E-130F-42CD-A903-1C0C671BD775;27.05.2014 00:00
73379;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73379;;10-4030-018479;18479;;1;26673;26673;1;9779;336892Vi50375;;2351.96;188.1568;58.799;2598.9158;;AC621D52-90BA-4473-83DB-FA1DC85217A6;27.05.2014 00:00
73380;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73380;;10-4030-018480;18480;;4;24308;24308;1;5274;836893Vi27572;;2329.99;186.3992;58.2498;2574.639;;6EC0BBEC-A999-418B-AD3C-25F510B8A349;27.05.2014 00:00
73381;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73381;;10-4030-016054;16054;;10;23810;23810;1;18750;837733Vi97457;12310;751.34;60.1072;18.7835;830.2307;;B9149630-1499-4E81-A148-6C6FD4E58188;27.05.2014 00:00
73382;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73382;;10-4030-016045;16045;;10;12135;12135;1;4414;1137766Vi23172;12310;801.33;64.1064;20.0333;885.4697;;85B5F03E-F2E1-4FAD-8120-8EC14E905EA2;27.05.2014 00:00
73383;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73383;;10-4030-013606;13606;;8;18273;18273;1;16641;1237776Vi86154;;742.35;59.388;18.5588;820.2968;;593DA428-D51B-451B-A2FB-EA5B789E8F5F;27.05.2014 00:00
73384;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73384;;10-4030-016656;16656;;9;14593;14593;1;11841;638103Vi61177;12305;2351.96;188.1568;58.799;2598.9158;;9E2A2E6C-7543-49B6-A1CC-3E4C9CB837A5;27.05.2014 00:00
73385;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73385;;10-4030-022850;22850;;9;13343;13343;1;12669;238520Vi65514;12305;2475.95;198.076;61.8988;2735.9248;;DAF724B5-ABC9-4031-BA6A-201F480AE191;27.05.2014 00:00
73386;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73386;;10-4030-022854;22854;;9;18704;18704;1;10195;1138523Vi52601;12305;2478.34;198.2672;61.9585;2738.5657;;A3B3F984-984E-4DFF-A298-3836B7DB02C6;27.05.2014 00:00
73387;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73387;;10-4030-022927;22927;;9;22632;22632;1;11290;438666Vi58229;12305;1732.26;138.5808;43.3065;1914.1473;;CFD00B77-7BFC-43A9-B3AB-8DBCF4381854;27.05.2014 00:00
73388;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73388;;10-4030-022937;22937;;9;25951;25951;1;6073;1138677Vi31598;12305;1735.98;138.8784;43.3995;1918.2579;;FF44592A-CDDD-46D5-8D26-5560A53E6450;27.05.2014 00:00
73389;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73389;;10-4030-027694;27694;;9;23484;23484;1;8239;638750Vi42699;12305;1184.46;94.7568;29.6115;1308.8283;;998EAFDF-1B65-4893-8410-59542E957D1B;27.05.2014 00:00
73390;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73390;;10-4030-027863;27863;;9;19039;19039;1;17561;239085Vi91192;12305;565.47;45.2376;14.1368;624.8444;;D8777726-3444-4395-BDE3-55EAF55EAAE5;27.05.2014 00:00
73391;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73391;;10-4030-026585;26585;;9;21563;21563;1;914;839116Vi4629;12305;1120.49;89.6392;28.0123;1238.1415;;4118EB05-9AEB-4CBE-A606-7B8E28388036;27.05.2014 00:00
73392;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73392;;10-4030-018465;18465;;9;11463;11463;1;1814;339117Vi9370;12305;1174.48;93.9584;29.362;1297.8004;;77DB3AF8-9045-40D2-86F2-878A00D77F58;27.05.2014 00:00
73393;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73393;;10-4030-013975;13975;;9;26149;26149;1;9902;439358Vi50960;12305;2297.28;183.7824;57.432;2538.4944;;AC2DDBC8-0F6F-4C0F-9E55-64649BA8182D;27.05.2014 00:00
73394;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73394;;10-4030-017510;17510;;9;14434;14434;1;3782;1139567Vi19905;12305;791.47;63.3176;19.7868;874.5744;;5F9A011D-9DE2-4BA2-878B-E9AB2DBC8C46;27.05.2014 00:00
73395;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73395;;10-4030-016349;16349;;9;16955;16955;1;16730;939706Vi86677;12305;2319.99;185.5992;57.9998;2563.589;;D6C6BAE0-AE75-4D03-8609-181F2A7BB2B0;27.05.2014 00:00
73396;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73396;;10-4030-028285;28285;;1;19591;19591;1;16368;339818Vi84631;;2419.06;193.5248;60.4765;2673.0613;;C720F7EA-E8AF-45F3-BDE3-64E4C49F281B;27.05.2014 00:00
73397;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73397;;10-4030-011252;11252;;4;28097;28097;1;9833;139838Vi50643;;765.32;61.2256;19.133;845.6786;;012AB0AF-039E-4E1D-9C2E-2E5072472093;27.05.2014 00:00
73398;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73398;;10-4030-016836;16836;;6;27025;27025;1;12407;939839Vi64155;12307;777.34;62.1872;19.4335;858.9607;;532EF4EC-757E-4C2D-9F78-D9737AC205C4;27.05.2014 00:00
73399;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73399;;10-4030-028196;28196;;1;23850;23850;1;2717;440128Vi14111;;2407.04;192.5632;60.176;2659.7792;;BF18B32F-7A00-4B7E-87FD-49CF30021453;27.05.2014 00:00
73400;8;20.05.2014 00:00;01.06.2014 00:00;27.05.2014 00:00;5;WAHR;SO73400;;10-4030-025072;25072;;1;29229;29229;1;;;;2469.05;197.524;61.7263;2728.3003;;3558B227-0378-4E79-924A-4881AC6C7C24;27.05.2014 00:00
